[26.285700, 26.285700]
[23.642000, 23.642000]
[16.992300, 16.992300]
[33.662300, 33.662300]
[50.884600, 50.884600]
[148.681000, 148.681000]
[0.231718, 0.231718]
[2.144320, 2.144320]
[4.129630, 4.129630]
[0.347113, 0.347113]
[7.804380, 7.804380]
[4.060180, 4.060180]
[0.763612, 0.763612]
[1.499090, 1.499090]
[2.559050, 2.559050]
[0.054371, 0.054371]
[0.059933, 0.059933]
[0.030488, 0.030488]
[0.454954, 0.454954]
[0.022754, 0.022754]
[10.649400, 10.649400]
[9.631120, 9.631120]
[0.162100, 0.162100]
[9.843020, 9.843020]
[0.455776, 0.455776]
[0.236978, 0.236978]
[3.975350, 3.975350]
[0.220159, 0.220159]
[0.008585, 0.008585]
[14.037200, 14.037200]
[6.376470, 6.376470]
[4.002830, 4.002830]
[0.148473, 0.148473]
[0.006354, 0.006354]
[0.007569, 0.007569]
[6.123410, 6.123410]
[0.186479, 0.186479]
[7.952840, 7.952840]
[0.649923, 0.649923]
[0.013714, 0.013714]
[11.547800, 11.547800]
[0.021468, 0.021468]
[0.695812, 0.695812]
[3.026950, 3.026950]
[0.783828, 0.783828]
[1.708150, 1.708150]
[0.426660, 0.426660]
[0.611700, 0.611700]
[0.037669, 0.037669]
[1.783680, 1.783680]
[2.556470, 2.556470]
[0.174762, 0.174762]
[0.436211, 0.436211]
[0.200059, 0.200059]
[0.487736, 0.487736]
[0.822261, 0.822261]
[0.492753, 0.492753]
[0.324126, 0.324126]
[0.026564, 0.026564]
[0.030928, 0.030928]
[0.247925, 0.247925]
[0.067137, 0.067137]
[2.295850, 2.295850]
[0.755499, 0.755499]
[1.091430, 1.091430]
[1.734930, 1.734930]
[0.000000, 60.000000]
[0.000000, 7.000000]
[0.000000, 7.000000]
[0.000000, 2.500000]
[0.000000, 4.000000]
[3.975350, 3.975350]
[0.220159, 0.220159]
[3.975350, 3.975350]
[0.220159, 0.220159]
[0.000000, 12.000000]
[0.000000, 12.000000]
[0.008585, 0.008585]
[14.037200, 14.037200]
[2.556470, 2.556470]
[0.067137, 0.067137]
[0.067137, 0.067137]
[2.556470, 2.556470]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[2.144320, 2.144320]
[0.000000, 6.000000]
[4.129630, 4.129630]
[0.000000, 7.000000]
[0.000000, 7.000000]
