[27.997500, 27.997500]
[22.804100, 22.804100]
[20.833000, 20.833000]
[33.628600, 33.628600]
[41.524200, 41.524200]
[153.114000, 153.114000]
[0.478261, 0.478261]
[1.827300, 1.827300]
[3.396840, 3.396840]
[0.290040, 0.290040]
[6.474550, 6.474550]
[5.132000, 5.132000]
[1.617660, 1.617660]
[1.394100, 1.394100]
[2.477790, 2.477790]
[0.039300, 0.039300]
[0.063040, 0.063040]
[0.021804, 0.021804]
[0.515489, 0.515489]
[0.024989, 0.024989]
[9.878630, 9.878630]
[9.508960, 9.508960]
[0.156089, 0.156089]
[8.285040, 8.285040]
[0.334992, 0.334992]
[0.222092, 0.222092]
[9.501980, 9.501980]
[0.217858, 0.217858]
[0.013371, 0.013371]
[13.683000, 13.683000]
[4.048290, 4.048290]
[4.293300, 4.293300]
[0.173933, 0.173933]
[0.006103, 0.006103]
[0.008691, 0.008691]
[5.444550, 5.444550]
[0.188993, 0.188993]
[7.585180, 7.585180]
[0.962774, 0.962774]
[0.015638, 0.015638]
[8.329210, 8.329210]
[0.021445, 0.021445]
[0.641985, 0.641985]
[2.709880, 2.709880]
[0.762510, 0.762510]
[3.330070, 3.330070]
[0.329724, 0.329724]
[0.598022, 0.598022]
[0.046546, 0.046546]
[1.997600, 1.997600]
[2.775800, 2.775800]
[0.216587, 0.216587]
[0.403261, 0.403261]
[0.319012, 0.319012]
[0.547105, 0.547105]
[0.708359, 0.708359]
[0.378696, 0.378696]
[0.377950, 0.377950]
[0.024322, 0.024322]
[0.028266, 0.028266]
[0.222402, 0.222402]
[0.078157, 0.078157]
[2.375280, 2.375280]
[0.540123, 0.540123]
[1.155890, 1.155890]
[1.528550, 1.528550]
[0.000000, 60.000000]
[0.000000, 7.000000]
[0.000000, 7.000000]
[0.000000, 2.500000]
[0.000000, 4.000000]
[9.501980, 9.501980]
[0.217858, 0.217858]
[9.501980, 9.501980]
[0.217858, 0.217858]
[0.000000, 12.000000]
[0.000000, 12.000000]
[0.013371, 0.013371]
[13.683000, 13.683000]
[2.775800, 2.775800]
[0.078157, 0.078157]
[0.078157, 0.078157]
[2.775800, 2.775800]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[1.827300, 1.827300]
[0.000000, 6.000000]
[3.396840, 3.396840]
[0.000000, 7.000000]
[0.000000, 7.000000]
