[24.750500, 24.750500]
[26.430900, 26.430900]
[22.780500, 22.780500]
[31.257400, 31.257400]
[33.393200, 33.393200]
[134.174000, 134.174000]
[0.450583, 0.450583]
[2.681550, 2.681550]
[3.306390, 3.306390]
[0.293988, 0.293988]
[8.741700, 8.741700]
[2.367790, 2.367790]
[1.675750, 1.675750]
[1.821010, 1.821010]
[2.862410, 2.862410]
[0.061626, 0.061626]
[0.072018, 0.072018]
[0.030578, 0.030578]
[0.346780, 0.346780]
[0.043143, 0.043143]
[9.350990, 9.350990]
[9.678410, 9.678410]
[0.114795, 0.114795]
[3.395130, 3.395130]
[0.369324, 0.369324]
[0.160246, 0.160246]
[7.518460, 7.518460]
[0.218607, 0.218607]
[0.010326, 0.010326]
[15.220700, 15.220700]
[3.847950, 3.847950]
[2.709830, 2.709830]
[0.198706, 0.198706]
[0.005922, 0.005922]
[0.007492, 0.007492]
[3.860290, 3.860290]
[0.196711, 0.196711]
[6.327760, 6.327760]
[0.509872, 0.509872]
[0.018380, 0.018380]
[7.574820, 7.574820]
[0.020858, 0.020858]
[0.879144, 0.879144]
[5.698520, 5.698520]
[0.692325, 0.692325]
[1.869770, 1.869770]
[0.353894, 0.353894]
[0.449018, 0.449018]
[0.051522, 0.051522]
[1.928220, 1.928220]
[3.161000, 3.161000]
[0.176946, 0.176946]
[0.406063, 0.406063]
[0.533612, 0.533612]
[0.909679, 0.909679]
[0.869294, 0.869294]
[0.473236, 0.473236]
[0.290695, 0.290695]
[0.026166, 0.026166]
[0.032666, 0.032666]
[0.207371, 0.207371]
[0.055771, 0.055771]
[1.919170, 1.919170]
[0.729512, 0.729512]
[1.159080, 1.159080]
[1.922210, 1.922210]
[0.000000, 60.000000]
[0.000000, 7.000000]
[0.000000, 7.000000]
[0.000000, 2.500000]
[0.000000, 4.000000]
[7.518460, 7.518460]
[0.218607, 0.218607]
[7.518460, 7.518460]
[0.218607, 0.218607]
[0.000000, 12.000000]
[0.000000, 12.000000]
[0.010326, 0.010326]
[15.220700, 15.220700]
[3.161000, 3.161000]
[0.055771, 0.055771]
[0.055771, 0.055771]
[3.161000, 3.161000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[2.681550, 2.681550]
[0.000000, 6.000000]
[3.306390, 3.306390]
[0.000000, 7.000000]
[0.000000, 7.000000]
