[36.754000, 36.754000]
[22.879800, 22.879800]
[17.405900, 17.405900]
[33.593100, 33.593100]
[35.768300, 35.768300]
[148.579000, 148.579000]
[0.209643, 0.209643]
[2.437520, 2.437520]
[2.601550, 2.601550]
[0.347040, 0.347040]
[6.483220, 6.483220]
[3.236790, 3.236790]
[1.574050, 1.574050]
[1.893970, 1.893970]
[3.052730, 3.052730]
[0.067438, 0.067438]
[0.068379, 0.068379]
[0.027015, 0.027015]
[0.424720, 0.424720]
[0.035197, 0.035197]
[10.139600, 10.139600]
[8.400010, 8.400010]
[0.167569, 0.167569]
[9.293280, 9.293280]
[0.377333, 0.377333]
[0.204036, 0.204036]
[4.193860, 4.193860]
[0.216000, 0.216000]
[0.006701, 0.006701]
[14.732800, 14.732800]
[6.267160, 6.267160]
[3.729840, 3.729840]
[0.148196, 0.148196]
[0.006484, 0.006484]
[0.008282, 0.008282]
[5.164490, 5.164490]
[0.183557, 0.183557]
[5.737430, 5.737430]
[0.683711, 0.683711]
[0.021374, 0.021374]
[5.099490, 5.099490]
[0.021208, 0.021208]
[0.755820, 0.755820]
[7.426470, 7.426470]
[0.723315, 0.723315]
[2.568470, 2.568470]
[0.405997, 0.405997]
[0.581864, 0.581864]
[0.036187, 0.036187]
[2.684410, 2.684410]
[3.806460, 3.806460]
[0.197813, 0.197813]
[0.472324, 0.472324]
[0.384013, 0.384013]
[0.581900, 0.581900]
[0.811997, 0.811997]
[0.471678, 0.471678]
[0.256289, 0.256289]
[0.026965, 0.026965]
[0.037216, 0.037216]
[0.195234, 0.195234]
[0.051296, 0.051296]
[1.767120, 1.767120]
[0.684324, 0.684324]
[1.183350, 1.183350]
[2.212900, 2.212900]
[0.000000, 60.000000]
[0.000000, 7.000000]
[0.000000, 7.000000]
[0.000000, 2.500000]
[0.000000, 4.000000]
[4.193860, 4.193860]
[0.216000, 0.216000]
[4.193860, 4.193860]
[0.216000, 0.216000]
[0.000000, 12.000000]
[0.000000, 12.000000]
[0.006701, 0.006701]
[14.732800, 14.732800]
[3.806460, 3.806460]
[0.051296, 0.051296]
[0.051296, 0.051296]
[3.806460, 3.806460]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[2.437520, 2.437520]
[0.000000, 6.000000]
[2.601550, 2.601550]
[0.000000, 7.000000]
[0.000000, 7.000000]
