[38.706100, 38.706100]
[25.297300, 25.297300]
[11.731900, 11.731900]
[44.777800, 44.777800]
[55.887400, 55.887400]
[141.372000, 141.372000]
[0.200979, 0.200979]
[1.754040, 1.754040]
[2.583390, 2.583390]
[0.788570, 0.788570]
[9.684350, 9.684350]
[4.362970, 4.362970]
[0.662305, 0.662305]
[0.999376, 0.999376]
[2.666280, 2.666280]
[0.046269, 0.046269]
[0.076248, 0.076248]
[0.031402, 0.031402]
[0.363162, 0.363162]
[0.025093, 0.025093]
[4.958660, 4.958660]
[7.934850, 7.934850]
[0.192621, 0.192621]
[4.368790, 4.368790]
[0.444875, 0.444875]
[0.196289, 0.196289]
[6.942580, 6.942580]
[0.358460, 0.358460]
[0.016816, 0.016816]
[16.152500, 16.152500]
[5.284410, 5.284410]
[4.159760, 4.159760]
[0.270188, 0.270188]
[0.013187, 0.013187]
[0.009320, 0.009320]
[3.096800, 3.096800]
[0.174436, 0.174436]
[10.548600, 10.548600]
[0.437607, 0.437607]
[0.022674, 0.022674]
[9.816940, 9.816940]
[0.018041, 0.018041]
[0.481320, 0.481320]
[6.824320, 6.824320]
[0.643147, 0.643147]
[3.683500, 3.683500]
[0.186326, 0.186326]
[0.654065, 0.654065]
[0.048823, 0.048823]
[1.684770, 1.684770]
[4.867020, 4.867020]
[0.168512, 0.168512]
[0.706840, 0.706840]
[0.324357, 0.324357]
[0.430478, 0.430478]
[0.562424, 0.562424]
[0.324443, 0.324443]
[0.325417, 0.325417]
[0.018993, 0.018993]
[0.013247, 0.013247]
[0.415851, 0.415851]
[0.103330, 0.103330]
[1.664950, 1.664950]
[0.286733, 0.286733]
[1.189460, 1.189460]
[2.155490, 2.155490]
[0.000000, 60.000000]
[0.000000, 7.000000]
[0.000000, 7.000000]
[0.000000, 2.500000]
[0.000000, 4.000000]
[6.942580, 6.942580]
[0.358460, 0.358460]
[6.942580, 6.942580]
[0.358460, 0.358460]
[0.000000, 12.000000]
[0.000000, 12.000000]
[0.016816, 0.016816]
[16.152500, 16.152500]
[4.867020, 4.867020]
[0.103330, 0.103330]
[0.103330, 0.103330]
[4.867020, 4.867020]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[1.754040, 1.754040]
[0.000000, 6.000000]
[2.583390, 2.583390]
[0.000000, 7.000000]
[0.000000, 7.000000]
