[21.820800, 21.820800]
[30.671500, 30.671500]
[13.926200, 13.926200]
[33.848000, 33.848000]
[39.063500, 39.063500]
[153.103000, 153.103000]
[0.180464, 0.180464]
[2.118440, 2.118440]
[3.882410, 3.882410]
[0.270645, 0.270645]
[8.715730, 8.715730]
[3.036950, 3.036950]
[0.791706, 0.791706]
[1.574590, 1.574590]
[2.455380, 2.455380]
[0.046657, 0.046657]
[0.057168, 0.057168]
[0.028220, 0.028220]
[0.350202, 0.350202]
[0.038557, 0.038557]
[10.694400, 10.694400]
[10.385300, 10.385300]
[0.185534, 0.185534]
[9.439730, 9.439730]
[0.402598, 0.402598]
[0.226992, 0.226992]
[5.029890, 5.029890]
[0.218892, 0.218892]
[0.007325, 0.007325]
[13.548700, 13.548700]
[6.437220, 6.437220]
[3.883640, 3.883640]
[0.170609, 0.170609]
[0.005456, 0.005456]
[0.007974, 0.007974]
[4.225660, 4.225660]
[0.175593, 0.175593]
[6.689860, 6.689860]
[0.757980, 0.757980]
[0.015020, 0.015020]
[10.508900, 10.508900]
[0.021812, 0.021812]
[0.859620, 0.859620]
[2.645080, 2.645080]
[0.717375, 0.717375]
[2.580360, 2.580360]
[0.435695, 0.435695]
[0.682524, 0.682524]
[0.049059, 0.049059]
[1.719810, 1.719810]
[1.961390, 1.961390]
[0.181038, 0.181038]
[0.511373, 0.511373]
[0.259587, 0.259587]
[0.649181, 0.649181]
[0.873427, 0.873427]
[0.483046, 0.483046]
[0.429426, 0.429426]
[0.022452, 0.022452]
[0.032035, 0.032035]
[0.202579, 0.202579]
[0.051369, 0.051369]
[2.408310, 2.408310]
[0.762179, 0.762179]
[1.145870, 1.145870]
[1.574570, 1.574570]
[0.000000, 60.000000]
[0.000000, 7.000000]
[0.000000, 7.000000]
[0.000000, 2.500000]
[0.000000, 4.000000]
[5.029890, 5.029890]
[0.218892, 0.218892]
[5.029890, 5.029890]
[0.218892, 0.218892]
[0.000000, 12.000000]
[0.000000, 12.000000]
[0.007325, 0.007325]
[13.548700, 13.548700]
[1.961390, 1.961390]
[0.051369, 0.051369]
[0.051369, 0.051369]
[1.961390, 1.961390]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[2.118440, 2.118440]
[0.000000, 6.000000]
[3.882410, 3.882410]
[0.000000, 7.000000]
[0.000000, 7.000000]
