[29.789000, 29.789000]
[26.625800, 26.625800]
[11.831300, 11.831300]
[32.371500, 32.371500]
[46.162700, 46.162700]
[151.116000, 151.116000]
[0.249782, 0.249782]
[2.037240, 2.037240]
[3.084500, 3.084500]
[0.267184, 0.267184]
[7.460860, 7.460860]
[2.423110, 2.423110]
[0.796576, 0.796576]
[1.495500, 1.495500]
[3.262980, 3.262980]
[0.056073, 0.056073]
[0.101260, 0.101260]
[0.033375, 0.033375]
[0.335305, 0.335305]
[0.048814, 0.048814]
[9.364650, 9.364650]
[10.063500, 10.063500]
[0.114376, 0.114376]
[5.467470, 5.467470]
[0.381201, 0.381201]
[0.195814, 0.195814]
[6.043800, 6.043800]
[0.222850, 0.222850]
[0.006106, 0.006106]
[12.524500, 12.524500]
[7.353430, 7.353430]
[4.065840, 4.065840]
[0.179758, 0.179758]
[0.007248, 0.007248]
[0.008972, 0.008972]
[5.682180, 5.682180]
[0.194459, 0.194459]
[5.841410, 5.841410]
[0.640111, 0.640111]
[0.019608, 0.019608]
[5.163390, 5.163390]
[0.019880, 0.019880]
[0.887217, 0.887217]
[5.038920, 5.038920]
[0.734952, 0.734952]
[2.054960, 2.054960]
[0.403791, 0.403791]
[0.456398, 0.456398]
[0.033240, 0.033240]
[2.066060, 2.066060]
[2.061940, 2.061940]
[0.170485, 0.170485]
[0.540401, 0.540401]
[0.450344, 0.450344]
[0.723682, 0.723682]
[0.820272, 0.820272]
[0.423844, 0.423844]
[0.336265, 0.336265]
[0.028098, 0.028098]
[0.034032, 0.034032]
[0.199082, 0.199082]
[0.066040, 0.066040]
[1.993250, 1.993250]
[0.692544, 0.692544]
[1.030620, 1.030620]
[2.188140, 2.188140]
[0.000000, 60.000000]
[0.000000, 7.000000]
[0.000000, 7.000000]
[0.000000, 2.500000]
[0.000000, 4.000000]
[6.043800, 6.043800]
[0.222850, 0.222850]
[6.043800, 6.043800]
[0.222850, 0.222850]
[0.000000, 12.000000]
[0.000000, 12.000000]
[0.006106, 0.006106]
[12.524500, 12.524500]
[2.061940, 2.061940]
[0.066040, 0.066040]
[0.066040, 0.066040]
[2.061940, 2.061940]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[2.037240, 2.037240]
[0.000000, 6.000000]
[3.084500, 3.084500]
[0.000000, 7.000000]
[0.000000, 7.000000]
