[35.102800, 35.102800]
[30.898000, 30.898000]
[19.574700, 19.574700]
[43.612300, 43.612300]
[25.433400, 25.433400]
[110.567000, 110.567000]
[0.479289, 0.479289]
[1.444930, 1.444930]
[5.241250, 5.241250]
[0.309957, 0.309957]
[5.529400, 5.529400]
[5.012950, 5.012950]
[1.337850, 1.337850]
[1.732170, 1.732170]
[2.756170, 2.756170]
[0.037924, 0.037924]
[0.118408, 0.118408]
[0.013243, 0.013243]
[0.339510, 0.339510]
[0.045862, 0.045862]
[8.959990, 8.959990]
[8.858810, 8.858810]
[0.102999, 0.102999]
[4.538320, 4.538320]
[0.435470, 0.435470]
[0.110709, 0.110709]
[3.733750, 3.733750]
[0.223072, 0.223072]
[0.007613, 0.007613]
[7.296790, 7.296790]
[6.144950, 6.144950]
[3.292920, 3.292920]
[0.295231, 0.295231]
[0.012970, 0.012970]
[0.008154, 0.008154]
[3.264250, 3.264250]
[0.182045, 0.182045]
[7.594180, 7.594180]
[0.861841, 0.861841]
[0.032501, 0.032501]
[5.835870, 5.835870]
[0.016387, 0.016387]
[0.349901, 0.349901]
[4.437030, 4.437030]
[0.559659, 0.559659]
[1.707820, 1.707820]
[0.362811, 0.362811]
[0.679735, 0.679735]
[0.090674, 0.090674]
[1.846440, 1.846440]
[2.560450, 2.560450]
[0.171664, 0.171664]
[0.444040, 0.444040]
[0.327939, 0.327939]
[0.957568, 0.957568]
[0.764568, 0.764568]
[0.376623, 0.376623]
[0.307834, 0.307834]
[0.022578, 0.022578]
[0.028216, 0.028216]
[0.180325, 0.180325]
[0.065111, 0.065111]
[0.925742, 0.925742]
[0.343649, 0.343649]
[1.142450, 1.142450]
[2.175820, 2.175820]
[0.000000, 60.000000]
[0.000000, 7.000000]
[0.000000, 7.000000]
[0.000000, 2.500000]
[0.000000, 4.000000]
[3.733750, 3.733750]
[0.223072, 0.223072]
[3.733750, 3.733750]
[0.223072, 0.223072]
[0.000000, 12.000000]
[0.000000, 12.000000]
[0.007613, 0.007613]
[7.296790, 7.296790]
[2.560450, 2.560450]
[0.065111, 0.065111]
[0.065111, 0.065111]
[2.560450, 2.560450]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[1.444930, 1.444930]
[0.000000, 6.000000]
[5.241250, 5.241250]
[0.000000, 7.000000]
[0.000000, 7.000000]
