[26.834900, 26.834900]
[35.305300, 35.305300]
[22.908900, 22.908900]
[30.839100, 30.839100]
[25.610700, 25.610700]
[126.326000, 126.326000]
[0.356645, 0.356645]
[2.427450, 2.427450]
[4.055470, 4.055470]
[0.306616, 0.306616]
[7.203850, 7.203850]
[6.964440, 6.964440]
[0.857131, 0.857131]
[1.354620, 1.354620]
[3.220810, 3.220810]
[0.046329, 0.046329]
[0.062562, 0.062562]
[0.027275, 0.027275]
[0.404525, 0.404525]
[0.027171, 0.027171]
[9.039430, 9.039430]
[6.417160, 6.417160]
[0.080425, 0.080425]
[5.705480, 5.705480]
[0.413062, 0.413062]
[0.104470, 0.104470]
[6.946760, 6.946760]
[0.284765, 0.284765]
[0.008780, 0.008780]
[5.588170, 5.588170]
[9.200940, 9.200940]
[3.938790, 3.938790]
[0.417183, 0.417183]
[0.011290, 0.011290]
[0.008895, 0.008895]
[6.821580, 6.821580]
[0.151720, 0.151720]
[6.332940, 6.332940]
[0.450330, 0.450330]
[0.028476, 0.028476]
[13.495500, 13.495500]
[0.021403, 0.021403]
[0.524676, 0.524676]
[2.733220, 2.733220]
[0.566058, 0.566058]
[1.505530, 1.505530]
[0.362697, 0.362697]
[0.532328, 0.532328]
[0.053163, 0.053163]
[2.269550, 2.269550]
[2.468030, 2.468030]
[0.172037, 0.172037]
[0.659265, 0.659265]
[0.409855, 0.409855]
[0.735511, 0.735511]
[0.791687, 0.791687]
[0.459817, 0.459817]
[0.370606, 0.370606]
[0.016974, 0.016974]
[0.014822, 0.014822]
[0.267624, 0.267624]
[0.099146, 0.099146]
[1.478880, 1.478880]
[0.618631, 0.618631]
[0.757855, 0.757855]
[1.744310, 1.744310]
[0.000000, 60.000000]
[0.000000, 7.000000]
[0.000000, 7.000000]
[0.000000, 2.500000]
[0.000000, 4.000000]
[6.946760, 6.946760]
[0.284765, 0.284765]
[6.946760, 6.946760]
[0.284765, 0.284765]
[0.000000, 12.000000]
[0.000000, 12.000000]
[0.008780, 0.008780]
[5.588170, 5.588170]
[2.468030, 2.468030]
[0.099146, 0.099146]
[0.099146, 0.099146]
[2.468030, 2.468030]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[2.427450, 2.427450]
[0.000000, 6.000000]
[4.055470, 4.055470]
[0.000000, 7.000000]
[0.000000, 7.000000]
