[26.074100, 26.074100]
[37.239000, 37.239000]
[18.051800, 18.051800]
[35.804000, 35.804000]
[44.375900, 44.375900]
[152.561000, 152.561000]
[0.455838, 0.455838]
[1.129450, 1.129450]
[6.579270, 6.579270]
[0.277705, 0.277705]
[5.551120, 5.551120]
[5.892060, 5.892060]
[1.236960, 1.236960]
[2.018570, 2.018570]
[2.755370, 2.755370]
[0.036051, 0.036051]
[0.132634, 0.132634]
[0.021569, 0.021569]
[0.370774, 0.370774]
[0.031826, 0.031826]
[4.376750, 4.376750]
[4.208800, 4.208800]
[0.168405, 0.168405]
[6.343390, 6.343390]
[0.249518, 0.249518]
[0.184318, 0.184318]
[9.147150, 9.147150]
[0.258762, 0.258762]
[0.007801, 0.007801]
[6.487580, 6.487580]
[7.009430, 7.009430]
[2.963160, 2.963160]
[0.146952, 0.146952]
[0.006945, 0.006945]
[0.008555, 0.008555]
[7.577000, 7.577000]
[0.229945, 0.229945]
[12.561800, 12.561800]
[0.803888, 0.803888]
[0.028433, 0.028433]
[11.395600, 11.395600]
[0.021792, 0.021792]
[0.381055, 0.381055]
[4.393090, 4.393090]
[0.641676, 0.641676]
[1.257550, 1.257550]
[0.157891, 0.157891]
[0.653732, 0.653732]
[0.045989, 0.045989]
[2.343370, 2.343370]
[2.802310, 2.802310]
[0.207884, 0.207884]
[0.464456, 0.464456]
[0.448140, 0.448140]
[0.614299, 0.614299]
[0.688796, 0.688796]
[0.533639, 0.533639]
[0.506914, 0.506914]
[0.010036, 0.010036]
[0.031823, 0.031823]
[0.379309, 0.379309]
[0.086016, 0.086016]
[1.556920, 1.556920]
[0.313741, 0.313741]
[0.783341, 0.783341]
[1.521930, 1.521930]
[0.000000, 60.000000]
[0.000000, 7.000000]
[0.000000, 7.000000]
[0.000000, 2.500000]
[0.000000, 4.000000]
[9.147150, 9.147150]
[0.258762, 0.258762]
[9.147150, 9.147150]
[0.258762, 0.258762]
[0.000000, 12.000000]
[0.000000, 12.000000]
[0.007801, 0.007801]
[6.487580, 6.487580]
[2.802310, 2.802310]
[0.086016, 0.086016]
[0.086016, 0.086016]
[2.802310, 2.802310]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[1.129450, 1.129450]
[0.000000, 6.000000]
[6.579270, 6.579270]
[0.000000, 7.000000]
[0.000000, 7.000000]
