[22.014300, 22.014300]
[26.443100, 26.443100]
[13.795500, 13.795500]
[33.416000, 33.416000]
[36.424300, 36.424300]
[151.550000, 151.550000]
[0.243073, 0.243073]
[2.152200, 2.152200]
[4.132460, 4.132460]
[0.377530, 0.377530]
[8.038280, 8.038280]
[3.063280, 3.063280]
[0.939051, 0.939051]
[1.471210, 1.471210]
[1.972970, 1.972970]
[0.055550, 0.055550]
[0.076357, 0.076357]
[0.031436, 0.031436]
[0.433377, 0.433377]
[0.048870, 0.048870]
[10.339300, 10.339300]
[10.349100, 10.349100]
[0.155364, 0.155364]
[8.760100, 8.760100]
[0.387837, 0.387837]
[0.231734, 0.231734]
[4.532870, 4.532870]
[0.219253, 0.219253]
[0.006890, 0.006890]
[15.772400, 15.772400]
[6.213350, 6.213350]
[4.074900, 4.074900]
[0.170433, 0.170433]
[0.005358, 0.005358]
[0.007727, 0.007727]
[5.357040, 5.357040]
[0.175652, 0.175652]
[5.420020, 5.420020]
[0.633478, 0.633478]
[0.015727, 0.015727]
[10.170600, 10.170600]
[0.021575, 0.021575]
[0.875685, 0.875685]
[3.155640, 3.155640]
[0.750837, 0.750837]
[2.164620, 2.164620]
[0.415671, 0.415671]
[0.653781, 0.653781]
[0.036208, 0.036208]
[1.750120, 1.750120]
[2.184000, 2.184000]
[0.186074, 0.186074]
[0.415526, 0.415526]
[0.330412, 0.330412]
[0.572902, 0.572902]
[0.871275, 0.871275]
[0.420572, 0.420572]
[0.370296, 0.370296]
[0.020706, 0.020706]
[0.033723, 0.033723]
[0.206554, 0.206554]
[0.050739, 0.050739]
[2.307960, 2.307960]
[0.758939, 0.758939]
[1.177260, 1.177260]
[1.688060, 1.688060]
[0.000000, 60.000000]
[0.000000, 7.000000]
[0.000000, 7.000000]
[0.000000, 2.500000]
[0.000000, 4.000000]
[4.532870, 4.532870]
[0.219253, 0.219253]
[4.532870, 4.532870]
[0.219253, 0.219253]
[0.000000, 12.000000]
[0.000000, 12.000000]
[0.006890, 0.006890]
[15.772400, 15.772400]
[2.184000, 2.184000]
[0.050739, 0.050739]
[0.050739, 0.050739]
[2.184000, 2.184000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[2.152200, 2.152200]
[0.000000, 6.000000]
[4.132460, 4.132460]
[0.000000, 7.000000]
[0.000000, 7.000000]
