[32.704700, 32.704700]
[33.179000, 33.179000]
[20.220300, 20.220300]
[53.748600, 53.748600]
[25.033600, 25.033600]
[131.251000, 131.251000]
[0.286645, 0.286645]
[2.256160, 2.256160]
[6.158040, 6.158040]
[0.697887, 0.697887]
[10.432600, 10.432600]
[5.825480, 5.825480]
[1.638780, 1.638780]
[1.224540, 1.224540]
[3.629840, 3.629840]
[0.043312, 0.043312]
[0.147822, 0.147822]
[0.025546, 0.025546]
[0.819117, 0.819117]
[0.055519, 0.055519]
[9.668370, 9.668370]
[4.081420, 4.081420]
[0.181456, 0.181456]
[4.431870, 4.431870]
[0.387737, 0.387737]
[0.156131, 0.156131]
[4.893030, 4.893030]
[0.231565, 0.231565]
[0.016945, 0.016945]
[13.283500, 13.283500]
[4.529510, 4.529510]
[1.665160, 1.665160]
[0.176034, 0.176034]
[0.013150, 0.013150]
[0.007297, 0.007297]
[3.117150, 3.117150]
[0.149982, 0.149982]
[5.859440, 5.859440]
[0.881878, 0.881878]
[0.019852, 0.019852]
[7.294430, 7.294430]
[0.019322, 0.019322]
[0.475456, 0.475456]
[4.656260, 4.656260]
[0.686811, 0.686811]
[2.218450, 2.218450]
[0.184456, 0.184456]
[0.694892, 0.694892]
[0.076846, 0.076846]
[2.446260, 2.446260]
[3.514280, 3.514280]
[0.193476, 0.193476]
[0.408071, 0.408071]
[0.366200, 0.366200]
[0.524519, 0.524519]
[0.684595, 0.684595]
[0.457612, 0.457612]
[0.583454, 0.583454]
[0.020178, 0.020178]
[0.016642, 0.016642]
[0.222040, 0.222040]
[0.100736, 0.100736]
[1.929510, 1.929510]
[0.703421, 0.703421]
[1.127100, 1.127100]
[1.908050, 1.908050]
[0.000000, 60.000000]
[0.000000, 7.000000]
[0.000000, 7.000000]
[0.000000, 2.500000]
[0.000000, 4.000000]
[4.893030, 4.893030]
[0.231565, 0.231565]
[4.893030, 4.893030]
[0.231565, 0.231565]
[0.000000, 12.000000]
[0.000000, 12.000000]
[0.016945, 0.016945]
[13.283500, 13.283500]
[3.514280, 3.514280]
[0.100736, 0.100736]
[0.100736, 0.100736]
[3.514280, 3.514280]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[2.256160, 2.256160]
[0.000000, 6.000000]
[6.158040, 6.158040]
[0.000000, 7.000000]
[0.000000, 7.000000]
