[26.915100, 26.915100]
[26.479500, 26.479500]
[19.307500, 19.307500]
[33.790700, 33.790700]
[43.988400, 43.988400]
[144.760000, 144.760000]
[0.480017, 0.480017]
[1.561700, 1.561700]
[3.923670, 3.923670]
[0.265882, 0.265882]
[5.529350, 5.529350]
[4.954320, 4.954320]
[1.561810, 1.561810]
[1.305510, 1.305510]
[2.645650, 2.645650]
[0.035822, 0.035822]
[0.081378, 0.081378]
[0.024373, 0.024373]
[0.572173, 0.572173]
[0.027733, 0.027733]
[7.351630, 7.351630]
[9.002020, 9.002020]
[0.126622, 0.126622]
[9.745570, 9.745570]
[0.373650, 0.373650]
[0.240746, 0.240746]
[8.679910, 8.679910]
[0.209847, 0.209847]
[0.015639, 0.015639]
[16.367700, 16.367700]
[4.473390, 4.473390]
[3.951910, 3.951910]
[0.166769, 0.166769]
[0.004852, 0.004852]
[0.008788, 0.008788]
[5.170010, 5.170010]
[0.185792, 0.185792]
[6.590900, 6.590900]
[0.957951, 0.957951]
[0.017537, 0.017537]
[7.978030, 7.978030]
[0.021337, 0.021337]
[0.634592, 0.634592]
[3.038710, 3.038710]
[0.766041, 0.766041]
[3.375780, 3.375780]
[0.307557, 0.307557]
[0.373492, 0.373492]
[0.034905, 0.034905]
[1.875970, 1.875970]
[3.112220, 3.112220]
[0.235995, 0.235995]
[0.350603, 0.350603]
[0.447817, 0.447817]
[0.537972, 0.537972]
[0.772149, 0.772149]
[0.321702, 0.321702]
[0.512760, 0.512760]
[0.025247, 0.025247]
[0.025778, 0.025778]
[0.207257, 0.207257]
[0.091314, 0.091314]
[2.397820, 2.397820]
[0.507820, 0.507820]
[1.192270, 1.192270]
[1.457100, 1.457100]
[0.000000, 60.000000]
[0.000000, 7.000000]
[0.000000, 7.000000]
[0.000000, 2.500000]
[0.000000, 4.000000]
[8.679910, 8.679910]
[0.209847, 0.209847]
[8.679910, 8.679910]
[0.209847, 0.209847]
[0.000000, 12.000000]
[0.000000, 12.000000]
[0.015639, 0.015639]
[16.367700, 16.367700]
[3.112220, 3.112220]
[0.091314, 0.091314]
[0.091314, 0.091314]
[3.112220, 3.112220]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[1.561700, 1.561700]
[0.000000, 6.000000]
[3.923670, 3.923670]
[0.000000, 7.000000]
[0.000000, 7.000000]
