[29.346400, 29.346400]
[23.195800, 23.195800]
[19.720800, 19.720800]
[32.225300, 32.225300]
[36.637900, 36.637900]
[153.101000, 153.101000]
[0.465849, 0.465849]
[2.061450, 2.061450]
[3.092760, 3.092760]
[0.317930, 0.317930]
[6.366830, 6.366830]
[5.187980, 5.187980]
[1.716790, 1.716790]
[1.427900, 1.427900]
[2.849510, 2.849510]
[0.035610, 0.035610]
[0.057270, 0.057270]
[0.018360, 0.018360]
[0.496725, 0.496725]
[0.024828, 0.024828]
[10.437700, 10.437700]
[9.192170, 9.192170]
[0.154005, 0.154005]
[9.466030, 9.466030]
[0.358001, 0.358001]
[0.194556, 0.194556]
[9.926400, 9.926400]
[0.217885, 0.217885]
[0.013136, 0.013136]
[14.249300, 14.249300]
[5.171730, 5.171730]
[3.810310, 3.810310]
[0.199978, 0.199978]
[0.004932, 0.004932]
[0.008820, 0.008820]
[5.358130, 5.358130]
[0.191236, 0.191236]
[8.836520, 8.836520]
[0.783236, 0.783236]
[0.014566, 0.014566]
[9.050100, 9.050100]
[0.021738, 0.021738]
[0.701212, 0.701212]
[2.709880, 2.709880]
[0.753149, 0.753149]
[3.502620, 3.502620]
[0.270594, 0.270594]
[0.601617, 0.601617]
[0.050645, 0.050645]
[2.141480, 2.141480]
[2.620640, 2.620640]
[0.252887, 0.252887]
[0.449346, 0.449346]
[0.295705, 0.295705]
[0.541112, 0.541112]
[0.730282, 0.730282]
[0.487062, 0.487062]
[0.355125, 0.355125]
[0.027220, 0.027220]
[0.021561, 0.021561]
[0.204367, 0.204367]
[0.069985, 0.069985]
[2.215420, 2.215420]
[0.569467, 0.569467]
[1.118290, 1.118290]
[1.496530, 1.496530]
[0.000000, 60.000000]
[0.000000, 7.000000]
[0.000000, 7.000000]
[0.000000, 2.500000]
[0.000000, 4.000000]
[9.926400, 9.926400]
[0.217885, 0.217885]
[9.926400, 9.926400]
[0.217885, 0.217885]
[0.000000, 12.000000]
[0.000000, 12.000000]
[0.013136, 0.013136]
[14.249300, 14.249300]
[2.620640, 2.620640]
[0.069985, 0.069985]
[0.069985, 0.069985]
[2.620640, 2.620640]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[2.061450, 2.061450]
[0.000000, 6.000000]
[3.092760, 3.092760]
[0.000000, 7.000000]
[0.000000, 7.000000]
