[25.006700, 25.006700]
[22.971500, 22.971500]
[12.563800, 12.563800]
[33.981300, 33.981300]
[43.317500, 43.317500]
[147.315000, 147.315000]
[0.187551, 0.187551]
[2.308040, 2.308040]
[4.640370, 4.640370]
[0.271492, 0.271492]
[7.863040, 7.863040]
[2.399510, 2.399510]
[0.733612, 0.733612]
[1.457950, 1.457950]
[2.956760, 2.956760]
[0.045731, 0.045731]
[0.097465, 0.097465]
[0.030924, 0.030924]
[0.466549, 0.466549]
[0.037465, 0.037465]
[10.184600, 10.184600]
[10.369100, 10.369100]
[0.118218, 0.118218]
[6.353350, 6.353350]
[0.380345, 0.380345]
[0.227238, 0.227238]
[4.587130, 4.587130]
[0.218735, 0.218735]
[0.007572, 0.007572]
[12.438500, 12.438500]
[6.182890, 6.182890]
[3.648500, 3.648500]
[0.198810, 0.198810]
[0.006216, 0.006216]
[0.008647, 0.008647]
[3.452430, 3.452430]
[0.194173, 0.194173]
[6.165760, 6.165760]
[0.654188, 0.654188]
[0.020223, 0.020223]
[5.372020, 5.372020]
[0.021055, 0.021055]
[0.888424, 0.888424]
[4.724110, 4.724110]
[0.779327, 0.779327]
[1.851770, 1.851770]
[0.418103, 0.418103]
[0.395889, 0.395889]
[0.040098, 0.040098]
[2.321540, 2.321540]
[2.252750, 2.252750]
[0.166633, 0.166633]
[0.535604, 0.535604]
[0.460064, 0.460064]
[0.701282, 0.701282]
[0.799966, 0.799966]
[0.365029, 0.365029]
[0.331595, 0.331595]
[0.028091, 0.028091]
[0.036596, 0.036596]
[0.209301, 0.209301]
[0.072124, 0.072124]
[2.228830, 2.228830]
[0.678609, 0.678609]
[1.071880, 1.071880]
[1.868480, 1.868480]
[0.000000, 60.000000]
[0.000000, 7.000000]
[0.000000, 7.000000]
[0.000000, 2.500000]
[0.000000, 4.000000]
[4.587130, 4.587130]
[0.218735, 0.218735]
[4.587130, 4.587130]
[0.218735, 0.218735]
[0.000000, 12.000000]
[0.000000, 12.000000]
[0.007572, 0.007572]
[12.438500, 12.438500]
[2.252750, 2.252750]
[0.072124, 0.072124]
[0.072124, 0.072124]
[2.252750, 2.252750]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[2.308040, 2.308040]
[0.000000, 6.000000]
[4.640370, 4.640370]
[0.000000, 7.000000]
[0.000000, 7.000000]
