[27.505000, 27.505000]
[22.445000, 22.445000]
[16.990000, 16.990000]
[31.813700, 31.813700]
[37.581200, 37.581200]
[153.785000, 153.785000]
[0.210211, 0.210211]
[2.260540, 2.260540]
[3.067760, 3.067760]
[0.272037, 0.272037]
[7.552810, 7.552810]
[2.461330, 2.461330]
[1.029160, 1.029160]
[1.262200, 1.262200]
[2.951470, 2.951470]
[0.065152, 0.065152]
[0.089137, 0.089137]
[0.033203, 0.033203]
[0.483465, 0.483465]
[0.046818, 0.046818]
[9.759210, 9.759210]
[10.236900, 10.236900]
[0.180058, 0.180058]
[7.735080, 7.735080]
[0.412518, 0.412518]
[0.223566, 0.223566]
[4.243880, 4.243880]
[0.223016, 0.223016]
[0.006123, 0.006123]
[13.420600, 13.420600]
[5.697560, 5.697560]
[4.261160, 4.261160]
[0.168181, 0.168181]
[0.006191, 0.006191]
[0.008746, 0.008746]
[4.905290, 4.905290]
[0.179615, 0.179615]
[4.688450, 4.688450]
[0.677088, 0.677088]
[0.015848, 0.015848]
[8.203390, 8.203390]
[0.021853, 0.021853]
[0.857308, 0.857308]
[2.813160, 2.813160]
[0.742740, 0.742740]
[1.869720, 1.869720]
[0.421322, 0.421322]
[0.600887, 0.600887]
[0.040588, 0.040588]
[1.754950, 1.754950]
[2.164770, 2.164770]
[0.190002, 0.190002]
[0.537944, 0.537944]
[0.327028, 0.327028]
[0.617460, 0.617460]
[0.805144, 0.805144]
[0.427000, 0.427000]
[0.365840, 0.365840]
[0.025723, 0.025723]
[0.035714, 0.035714]
[0.198514, 0.198514]
[0.049626, 0.049626]
[1.986880, 1.986880]
[0.726921, 0.726921]
[1.029160, 1.029160]
[1.764000, 1.764000]
[0.000000, 60.000000]
[0.000000, 7.000000]
[0.000000, 7.000000]
[0.000000, 2.500000]
[0.000000, 4.000000]
[4.243880, 4.243880]
[0.223016, 0.223016]
[4.243880, 4.243880]
[0.223016, 0.223016]
[0.000000, 12.000000]
[0.000000, 12.000000]
[0.006123, 0.006123]
[13.420600, 13.420600]
[2.164770, 2.164770]
[0.049626, 0.049626]
[0.049626, 0.049626]
[2.164770, 2.164770]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[2.260540, 2.260540]
[0.000000, 6.000000]
[3.067760, 3.067760]
[0.000000, 7.000000]
[0.000000, 7.000000]
