[28.515800, 28.515800]
[29.934400, 29.934400]
[17.896100, 17.896100]
[35.445000, 35.445000]
[37.105800, 37.105800]
[147.936000, 147.936000]
[0.280352, 0.280352]
[1.986680, 1.986680]
[3.135090, 3.135090]
[0.426637, 0.426637]
[6.773340, 6.773340]
[3.062220, 3.062220]
[0.776542, 0.776542]
[1.686940, 1.686940]
[2.984230, 2.984230]
[0.051704, 0.051704]
[0.067717, 0.067717]
[0.025907, 0.025907]
[0.347797, 0.347797]
[0.027772, 0.027772]
[10.606600, 10.606600]
[9.275120, 9.275120]
[0.169166, 0.169166]
[9.302940, 9.302940]
[0.426114, 0.426114]
[0.239436, 0.239436]
[3.681430, 3.681430]
[0.223352, 0.223352]
[0.008688, 0.008688]
[13.625800, 13.625800]
[4.370990, 4.370990]
[4.289200, 4.289200]
[0.178418, 0.178418]
[0.006687, 0.006687]
[0.007879, 0.007879]
[4.434560, 4.434560]
[0.173976, 0.173976]
[9.223040, 9.223040]
[0.651344, 0.651344]
[0.014720, 0.014720]
[10.419600, 10.419600]
[0.021698, 0.021698]
[0.648051, 0.648051]
[4.281460, 4.281460]
[0.730433, 0.730433]
[1.894600, 1.894600]
[0.436279, 0.436279]
[0.684581, 0.684581]
[0.041851, 0.041851]
[1.720480, 1.720480]
[2.500240, 2.500240]
[0.195702, 0.195702]
[0.544631, 0.544631]
[0.242330, 0.242330]
[0.585437, 0.585437]
[0.784040, 0.784040]
[0.530887, 0.530887]
[0.313861, 0.313861]
[0.025638, 0.025638]
[0.030149, 0.030149]
[0.266448, 0.266448]
[0.064996, 0.064996]
[2.345000, 2.345000]
[0.758829, 0.758829]
[1.025790, 1.025790]
[1.701360, 1.701360]
[0.000000, 60.000000]
[0.000000, 7.000000]
[0.000000, 7.000000]
[0.000000, 2.500000]
[0.000000, 4.000000]
[3.681430, 3.681430]
[0.223352, 0.223352]
[3.681430, 3.681430]
[0.223352, 0.223352]
[0.000000, 12.000000]
[0.000000, 12.000000]
[0.008688, 0.008688]
[13.625800, 13.625800]
[2.500240, 2.500240]
[0.064996, 0.064996]
[0.064996, 0.064996]
[2.500240, 2.500240]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[1.986680, 1.986680]
[0.000000, 6.000000]
[3.135090, 3.135090]
[0.000000, 7.000000]
[0.000000, 7.000000]
