[37.737600, 37.737600]
[27.709900, 27.709900]
[28.966700, 28.966700]
[35.198400, 35.198400]
[24.192600, 24.192600]
[74.698300, 74.698300]
[0.307769, 0.307769]
[1.315310, 1.315310]
[5.305460, 5.305460]
[0.278374, 0.278374]
[4.905270, 4.905270]
[3.168720, 3.168720]
[0.899722, 0.899722]
[2.046590, 2.046590]
[2.120930, 2.120930]
[0.052914, 0.052914]
[0.077326, 0.077326]
[0.027971, 0.027971]
[0.448478, 0.448478]
[0.024195, 0.024195]
[9.026000, 9.026000]
[6.479010, 6.479010]
[0.069962, 0.069962]
[4.011660, 4.011660]
[0.250926, 0.250926]
[0.196904, 0.196904]
[9.787030, 9.787030]
[0.290744, 0.290744]
[0.007976, 0.007976]
[8.580440, 8.580440]
[4.325910, 4.325910]
[3.770660, 3.770660]
[0.389809, 0.389809]
[0.004818, 0.004818]
[0.006898, 0.006898]
[4.186540, 4.186540]
[0.113766, 0.113766]
[11.681200, 11.681200]
[0.779760, 0.779760]
[0.037503, 0.037503]
[5.466950, 5.466950]
[0.007968, 0.007968]
[0.412980, 0.412980]
[6.455250, 6.455250]
[0.448853, 0.448853]
[1.786210, 1.786210]
[0.421583, 0.421583]
[0.785387, 0.785387]
[0.056220, 0.056220]
[1.845150, 1.845150]
[2.317790, 2.317790]
[0.242606, 0.242606]
[0.648046, 0.648046]
[0.340379, 0.340379]
[0.622644, 0.622644]
[0.581073, 0.581073]
[0.490178, 0.490178]
[0.259854, 0.259854]
[0.025498, 0.025498]
[0.034685, 0.034685]
[0.187376, 0.187376]
[0.086978, 0.086978]
[2.085080, 2.085080]
[0.288313, 0.288313]
[0.849457, 0.849457]
[0.823829, 0.823829]
[0.000000, 60.000000]
[0.000000, 7.000000]
[0.000000, 7.000000]
[0.000000, 2.500000]
[0.000000, 4.000000]
[9.787030, 9.787030]
[0.290744, 0.290744]
[9.787030, 9.787030]
[0.290744, 0.290744]
[0.000000, 12.000000]
[0.000000, 12.000000]
[0.007976, 0.007976]
[8.580440, 8.580440]
[2.317790, 2.317790]
[0.086978, 0.086978]
[0.086978, 0.086978]
[2.317790, 2.317790]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[1.315310, 1.315310]
[0.000000, 6.000000]
[5.305460, 5.305460]
[0.000000, 7.000000]
[0.000000, 7.000000]
