[27.210500, 27.210500]
[22.445000, 22.445000]
[14.322700, 14.322700]
[32.391000, 32.391000]
[37.891100, 37.891100]
[154.070000, 154.070000]
[0.233735, 0.233735]
[2.217940, 2.217940]
[2.684470, 2.684470]
[0.272037, 0.272037]
[7.431850, 7.431850]
[2.323120, 2.323120]
[1.073430, 1.073430]
[1.300230, 1.300230]
[2.949610, 2.949610]
[0.060947, 0.060947]
[0.078617, 0.078617]
[0.033203, 0.033203]
[0.459753, 0.459753]
[0.045095, 0.045095]
[9.767450, 9.767450]
[9.603340, 9.603340]
[0.181899, 0.181899]
[8.136830, 8.136830]
[0.422826, 0.422826]
[0.222375, 0.222375]
[4.243880, 4.243880]
[0.222775, 0.222775]
[0.006123, 0.006123]
[12.418100, 12.418100]
[5.730590, 5.730590]
[4.166030, 4.166030]
[0.189326, 0.189326]
[0.006091, 0.006091]
[0.009025, 0.009025]
[4.867520, 4.867520]
[0.179668, 0.179668]
[4.688450, 4.688450]
[0.674914, 0.674914]
[0.015313, 0.015313]
[8.702860, 8.702860]
[0.021867, 0.021867]
[0.857308, 0.857308]
[2.813160, 2.813160]
[0.730538, 0.730538]
[1.505890, 1.505890]
[0.424133, 0.424133]
[0.602446, 0.602446]
[0.046868, 0.046868]
[1.822280, 1.822280]
[2.065620, 2.065620]
[0.191758, 0.191758]
[0.566140, 0.566140]
[0.301680, 0.301680]
[0.596016, 0.596016]
[0.790706, 0.790706]
[0.459079, 0.459079]
[0.364704, 0.364704]
[0.025491, 0.025491]
[0.035714, 0.035714]
[0.223660, 0.223660]
[0.053738, 0.053738]
[2.262860, 2.262860]
[0.766991, 0.766991]
[1.003870, 1.003870]
[1.763660, 1.763660]
[0.000000, 60.000000]
[0.000000, 7.000000]
[0.000000, 7.000000]
[0.000000, 2.500000]
[0.000000, 4.000000]
[4.243880, 4.243880]
[0.222775, 0.222775]
[4.243880, 4.243880]
[0.222775, 0.222775]
[0.000000, 12.000000]
[0.000000, 12.000000]
[0.006123, 0.006123]
[12.418100, 12.418100]
[2.065620, 2.065620]
[0.053738, 0.053738]
[0.053738, 0.053738]
[2.065620, 2.065620]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[2.217940, 2.217940]
[0.000000, 6.000000]
[2.684470, 2.684470]
[0.000000, 7.000000]
[0.000000, 7.000000]
