[21.417900, 21.417900]
[27.052300, 27.052300]
[12.716900, 12.716900]
[33.591200, 33.591200]
[33.490500, 33.490500]
[151.824000, 151.824000]
[0.182289, 0.182289]
[2.096230, 2.096230]
[3.895260, 3.895260]
[0.365711, 0.365711]
[8.409560, 8.409560]
[3.014140, 3.014140]
[0.730154, 0.730154]
[1.535390, 1.535390]
[2.321060, 2.321060]
[0.050291, 0.050291]
[0.068666, 0.068666]
[0.029602, 0.029602]
[0.361190, 0.361190]
[0.037219, 0.037219]
[10.794000, 10.794000]
[10.349100, 10.349100]
[0.188035, 0.188035]
[9.223960, 9.223960]
[0.397457, 0.397457]
[0.241185, 0.241185]
[4.803570, 4.803570]
[0.218777, 0.218777]
[0.006765, 0.006765]
[15.762000, 15.762000]
[6.656240, 6.656240]
[4.188440, 4.188440]
[0.175171, 0.175171]
[0.005241, 0.005241]
[0.007587, 0.007587]
[4.781350, 4.781350]
[0.171661, 0.171661]
[5.861130, 5.861130]
[0.688528, 0.688528]
[0.016030, 0.016030]
[8.846160, 8.846160]
[0.021601, 0.021601]
[0.854131, 0.854131]
[3.335430, 3.335430]
[0.766518, 0.766518]
[2.442180, 2.442180]
[0.431296, 0.431296]
[0.691534, 0.691534]
[0.047831, 0.047831]
[1.759790, 1.759790]
[2.257910, 2.257910]
[0.181517, 0.181517]
[0.404365, 0.404365]
[0.198057, 0.198057]
[0.614183, 0.614183]
[0.865259, 0.865259]
[0.475001, 0.475001]
[0.403182, 0.403182]
[0.024866, 0.024866]
[0.033284, 0.033284]
[0.209920, 0.209920]
[0.052819, 0.052819]
[2.459350, 2.459350]
[0.762179, 0.762179]
[1.184260, 1.184260]
[1.693850, 1.693850]
[0.000000, 60.000000]
[0.000000, 7.000000]
[0.000000, 7.000000]
[0.000000, 2.500000]
[0.000000, 4.000000]
[4.803570, 4.803570]
[0.218777, 0.218777]
[4.803570, 4.803570]
[0.218777, 0.218777]
[0.000000, 12.000000]
[0.000000, 12.000000]
[0.006765, 0.006765]
[15.762000, 15.762000]
[2.257910, 2.257910]
[0.052819, 0.052819]
[0.052819, 0.052819]
[2.257910, 2.257910]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[2.096230, 2.096230]
[0.000000, 6.000000]
[3.895260, 3.895260]
[0.000000, 7.000000]
[0.000000, 7.000000]
