[27.394900, 27.394900]
[22.740700, 22.740700]
[19.843200, 19.843200]
[32.958800, 32.958800]
[37.117900, 37.117900]
[147.024000, 147.024000]
[0.486548, 0.486548]
[2.100610, 2.100610]
[2.661510, 2.661510]
[0.306399, 0.306399]
[5.732450, 5.732450]
[5.073370, 5.073370]
[1.659360, 1.659360]
[1.198360, 1.198360]
[2.469690, 2.469690]
[0.036606, 0.036606]
[0.056530, 0.056530]
[0.018351, 0.018351]
[0.526815, 0.526815]
[0.024441, 0.024441]
[10.606400, 10.606400]
[10.143700, 10.143700]
[0.134457, 0.134457]
[8.445620, 8.445620]
[0.368768, 0.368768]
[0.197553, 0.197553]
[9.261860, 9.261860]
[0.218171, 0.218171]
[0.012995, 0.012995]
[13.833600, 13.833600]
[3.826560, 3.826560]
[3.909550, 3.909550]
[0.203919, 0.203919]
[0.004977, 0.004977]
[0.008087, 0.008087]
[5.413740, 5.413740]
[0.190895, 0.190895]
[8.835940, 8.835940]
[0.769735, 0.769735]
[0.016321, 0.016321]
[9.625210, 9.625210]
[0.021881, 0.021881]
[0.605298, 0.605298]
[2.646620, 2.646620]
[0.693664, 0.693664]
[3.279010, 3.279010]
[0.318934, 0.318934]
[0.561511, 0.561511]
[0.039761, 0.039761]
[2.071630, 2.071630]
[2.540140, 2.540140]
[0.245955, 0.245955]
[0.432079, 0.432079]
[0.279373, 0.279373]
[0.560090, 0.560090]
[0.720734, 0.720734]
[0.467385, 0.467385]
[0.353821, 0.353821]
[0.027197, 0.027197]
[0.027155, 0.027155]
[0.203502, 0.203502]
[0.068179, 0.068179]
[2.403440, 2.403440]
[0.501361, 0.501361]
[1.167920, 1.167920]
[1.499880, 1.499880]
[0.000000, 60.000000]
[0.000000, 7.000000]
[0.000000, 7.000000]
[0.000000, 2.500000]
[0.000000, 4.000000]
[9.261860, 9.261860]
[0.218171, 0.218171]
[9.261860, 9.261860]
[0.218171, 0.218171]
[0.000000, 12.000000]
[0.000000, 12.000000]
[0.012995, 0.012995]
[13.833600, 13.833600]
[2.540140, 2.540140]
[0.068179, 0.068179]
[0.068179, 0.068179]
[2.540140, 2.540140]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[2.100610, 2.100610]
[0.000000, 6.000000]
[2.661510, 2.661510]
[0.000000, 7.000000]
[0.000000, 7.000000]
