[26.797600, 26.797600]
[22.521300, 22.521300]
[11.831300, 11.831300]
[31.982300, 31.982300]
[44.443500, 44.443500]
[152.298000, 152.298000]
[0.204849, 0.204849]
[2.191690, 2.191690]
[3.609310, 3.609310]
[0.276581, 0.276581]
[7.355120, 7.355120]
[2.557690, 2.557690]
[0.803338, 0.803338]
[1.488430, 1.488430]
[3.079570, 3.079570]
[0.055073, 0.055073]
[0.093363, 0.093363]
[0.032347, 0.032347]
[0.393107, 0.393107]
[0.044214, 0.044214]
[9.821980, 9.821980]
[10.332600, 10.332600]
[0.101151, 0.101151]
[6.360050, 6.360050]
[0.376409, 0.376409]
[0.214605, 0.214605]
[4.411920, 4.411920]
[0.219869, 0.219869]
[0.006106, 0.006106]
[12.045400, 12.045400]
[6.717150, 6.717150]
[3.784960, 3.784960]
[0.191682, 0.191682]
[0.006564, 0.006564]
[0.008602, 0.008602]
[4.937730, 4.937730]
[0.196263, 0.196263]
[6.028810, 6.028810]
[0.654973, 0.654973]
[0.020478, 0.020478]
[6.196410, 6.196410]
[0.020715, 0.020715]
[0.885138, 0.885138]
[5.067390, 5.067390]
[0.733137, 0.733137]
[1.896030, 1.896030]
[0.402960, 0.402960]
[0.468912, 0.468912]
[0.033778, 0.033778]
[1.813090, 1.813090]
[2.280110, 2.280110]
[0.163885, 0.163885]
[0.497220, 0.497220]
[0.473995, 0.473995]
[0.661966, 0.661966]
[0.834104, 0.834104]
[0.383123, 0.383123]
[0.302385, 0.302385]
[0.027920, 0.027920]
[0.035346, 0.035346]
[0.205254, 0.205254]
[0.075140, 0.075140]
[1.939930, 1.939930]
[0.672150, 0.672150]
[1.039630, 1.039630]
[1.951050, 1.951050]
[0.000000, 60.000000]
[0.000000, 7.000000]
[0.000000, 7.000000]
[0.000000, 2.500000]
[0.000000, 4.000000]
[4.411920, 4.411920]
[0.219869, 0.219869]
[4.411920, 4.411920]
[0.219869, 0.219869]
[0.000000, 12.000000]
[0.000000, 12.000000]
[0.006106, 0.006106]
[12.045400, 12.045400]
[2.280110, 2.280110]
[0.075140, 0.075140]
[0.075140, 0.075140]
[2.280110, 2.280110]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[0.000000, 4.000000]
[2.191690, 2.191690]
[0.000000, 6.000000]
[3.609310, 3.609310]
[0.000000, 7.000000]
[0.000000, 7.000000]
